Manhattan Rolling Sales.  All Sales From October 2021 - September 2022																			 PTS Sales Data as of 10/11/2022 	
For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.                   Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.																		  	  	
Building Class Category is based on Building Class at Time of Sale.																				
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.																				
BOROUGH	NEIGHBORHOOD	BUILDING CLASS CATEGORY	TAX CLASS AT PRESENT	BLOCK	LOT	EASEMENT	BUILDING CLASS AT PRESENT	ADDRESS	APARTMENT NUMBER	ZIP CODE	RESIDENTIAL UNITS	COMMERCIAL UNITS	TOTAL UNITS	LAND SQUARE FEET	GROSS SQUARE FEET	YEAR BUILT	TAX CLASS AT TIME OF SALE	BUILDING CLASS AT TIME OF SALE	 SALE PRICE 	SALE DATE
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1177		R4	200 RIVERSIDE BLVD, 17D	17D	10069	1		1				2	R4	228,000	28-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1195		R4	200 RIVERSIDE BOULEVARD, 35D	35D	10069	1		1				2	R4	0	14-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1207		R4	200 RIVERSIDE BOULEVARD, PH1D	PH1D	10069	1		1				2	R4	2,300,000	08-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1210		R4	200 RIVERSIDE BOULEVARD, 4E	4E	10069	1		1				2	R4	840,000	04-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1225		R4	200 RIVERSIDE BOULEVARD, 20E	20E	10069	1		1				2	R4	1,027,000	01-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1227		R4	200 RIVERSIDE BOULEVARD, 22E	22E	10069	1		1				2	R4	2,070,000	16-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1259		R4	200 RIVERSIDE BOULEVARD, 20F	20F	10069	1		1				2	R4	1,030,000	29-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1263		R4	200 RIVERSIDE BOULEVARD, 6G	6G	10069	1		1				2	R4	880,000	16-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1267		R4	200 RIVERSIDE BLVD, 10G	10G	10069	1		1				2	R4	0	30-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1289		R4	200 RIVERSIDE BOULEVARD, 16H	16H	10069	1		1				2	R4	925,000	01-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1290		R4	200 RIVERSIDE BOULEVARD, 17H	17H	10069	1		1				2	R4	4,350,000	28-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1291		R4	200 RIVERSIDE BOULEVARD, 18H	18H	10069	1		1				2	R4	2,600,000	18-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1350		R4	200 RIVERSIDE BOULEVARD, 8L	8L	10069	1		1				2	R4	1,285,000	08-09-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1360		R4	200 RIVERSIDE BOULEVARD, 5M	5M	10069	1		1				2	R4	1,750,000	05-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1375		R4	200 RIVERSIDE BOULEVARD, 9N	9N	10069	1		1				2	R4	0	08-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1375		R4	200 RIVERSIDE BOULEVARD, 9N	9N	10069	1		1				2	R4	1,490,000	14-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1379		R4	200 RIVERSIDE BLVD, 14N	14N	10069	1		1				2	R4	0	05-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1406		R4	220 RIVERSIDE BOULEVARD, 5A	5A	10069	1		1				2	R4	999,980	02-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1413		R4	220 RIVERSIDE BOULEVARD, 12A	12A	10069	1		1				2	R4	999,000	28-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1418		R4	220 RIVERSIDE BOULEVARD, 18A	18A	10069	1		1				2	R4	1,070,000	08-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1419		R4	220 RIVERSIDE BOULEVARD, 19A	19A	10069	1		1				2	R4	1,063,802	28-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1421		R4	220 RIVERSIDE BOULEVARD, 21AT	21AT	10069	1		1				2	R4	1,650,000	18-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1430		R4	220 RIVERSIDE BOULEVARD, 30A	30A	10069	1		1				2	R4	2,530,000	01-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1439		R4	220 RIVERSIDE BLVD, 39A	39A	10069	1		1				2	R4	3,380,000	07-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1449		R4	220 RIVERSIDE BOULEVARD, PH3A	PH3A	10069	1		1				2	R4	0	26-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1487		R4	220 RIVERSIDE BLVD, 40B	40B	10069	1		1				2	R4	2,700,000	04-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1492		R4	220 RIVERSIDE BOULEVARD, 45B	45B	10069	1		1				2	R4	2,800,000	29-09-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1493		R4	220 RIVERSIDE BOULEVARD, 46B	46B	10069	1		1				2	R4	2,800,000	17-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1497		R4	220 RIVERSIDE BOULEVARD, 4C	4C	10069	1		1				2	R4	965,000	03-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1512		R4	220 RIVERSIDE BOULEVARD, 20C	20C	10069	1		1				2	R4	1,200,000	01-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1526		R4	220 RIVERSIDE BOULEVARD, 34C	34C	10069	1		1				2	R4	2,275,000	30-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1538		R4	220 RIVERSIDE BOULEVARD, 46C	46C	10069	1		1				2	R4	2,550,000	15-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1546		R4	220 RIVERSIDE BOULEVARD, 7D	7D	10069	1		1				2	R4	1,385,000	16-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1600		R4	220 RIVERSIDE BOULEVARD, 23E	23E	10069	1		1				2	R4	2,330,000	01-02-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1608		R4	220 RIVERSIDE BOULEVARD, 3F	3F	10069	1		1				2	R4	2,075,000	29-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1624		R4	220 RIVERSIDE BOULEVARD, 20F	20F	10069	1		1				2	R4	1,100,000	29-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1645		R4	220 RIVERSIDE BOULEVARD, 15G	15G	10069	1		1				2	R4	1,320,000	01-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1661		R4	220 RIVERSIDE BOULEVARD, 5H	5H	10069	1		1				2	R4	2,150,000	31-05-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1671		R4	220 RIVERSIDE BOULEVARD, 8J	8J	10069	1		1				2	R4	3,500,000	26-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1698		R4	220 RIVERSIDE BOULEVARD, 11L	11L	10069	1		1				2	R4	2,400,000	23-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1715		R4	220 RIVERSIDE BOULEVARD, 11M	11M	10069	1		1				2	R4	0	07-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1720		R4	220 RIVERSIDE BOULEVARD, 17M	17M	10069	1		1				2	R4	0	07-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1752		R4	220 RIVERSIDE BOULEVARD, 4R	4R	10069	1		1				2	R4	822,000	03-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1755		R4	220 RIVERSIDE BLVD, 7R	7R	10069	1		1				2	R4	880,000	28-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1760		R4	220 RIVERSIDE BOULEVARD, 14R	14R	10069	1		1				2	R4	1,150,000	19-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1763		R4	220 RIVERSIDE BOULEVARD, 4S	4S	10069	1		1				2	R4	805,000	29-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1773		R4	220 RIVERSIDE BLVD, 8T	8T	10069	1		1				2	R4	0	09-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1798		R4	220 RIVERSIDE BOULEVARD, 10V	10V	10069	1		1				2	R4	950,000	02-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1812		R4	220 RIVERSIDE BOULEVARD, 7W	7W	10069	1		1				2	R4	710,000	21-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1814		R4	220 RIVERSIDE BOULEVARD, 9W	9W	10069	1		1				2	R4	749,000	08-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	1824		R4	220 RIVERSIDE BOULEVARD, 20W	20W	10069	1		1				2	R4	740,000	25-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2106		R4	240 RIVERSIDE BOULEVARD, 6A-T	6A-T	10069	1		1			2004	2	R4	0	15-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2132		R4	240 RIVERSIDE BOULEVARD, STEII	STEII	10069	1		1			2004	2	R4	11,310,000	15-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2155		R4	240 RIVERSIDE BOULEVARD, PH2 B	PH2 B	10069	1		1			2004	2	R4	4,766,666	02-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2160		R4	240 RIVERSIDE BOULEVARD, 6 C-T	6 C-T	10069	1		1			2004	2	R4	2,999,999	27-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2176		R4	240 RIVERSIDE BOULEVARD, 3 D-E	3 D-E	10069	1		1			2004	2	R4	2,300,000	22-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2177		R4	240 RIVERSIDE BOULEVARD, 4 D	4 D	10069	1		1			2004	2	R4	1,185,000	25-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2182		R4	240 RIVERSIDE BOULEVARD, 9 D	9 D	10069	1		1			2004	2	R4	2,574,000	17-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2190		R4	240 RIVERSIDE BOULEVARD, 6 E-T	6 E-T	10069	1		1			2004	2	R4	3,700,000	15-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2196		R4	240 RIVERSIDE BOULEVARD, 12E-T	12E-T	10069	1		1			2004	2	R4	4,250,000	15-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2199		R4	240 RIVERSIDE BOULEVARD, 3 F	3 F	10069	1		1			2004	2	R4	1,060,000	30-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2206		R4	240 RIVERSIDE BOULEVARD, 10 F	10 F	10069	1		1			2004	2	R4	1,200,000	23-02-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2220		R4	240 RIVERSIDE BOULEVARD, 3 K	3 K	10069	1		1			2004	2	R4	10	29-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2222		R4	240 RIVERSIDE BOULEVARD, 5 K	5 K	10069	1		1			2004	2	R4	0	04-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2227		R4	240 RIVERSIDE BOULEVARD, 7LM	7LM	10069	1		1			2004	2	R4	2,425,000	11-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2255		R4	240 RIVERSIDE BOULEVARD, 14 OT	14 OT	10069	1		1			2004	2	R4	0	11-05-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2262		R4	240 RIVERSIDE BOULEVARD, 8 P	8 P	10069	1		1			2004	2	R4	704,000	18-02-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2452		R4	240 RIVERSIDE BOULEVARD, 16B	16B	10069	1		1			2004	2	R4	4,165,000	03-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2519		R4	50 RIVERSIDE BOULEVARD, 23A	23A	10069	1		1			2013	2	R4	7,250,000	01-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2527		R4	50 RIVERSIDE BOULEVARD, PH1A	PH1A	10069	1		1			2013	2	R4	19,075,000	22-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2535		R4	50 RIVERSIDE BOULEVARD, 6B	6B	10069	1		1			2013	2	R4	2,750,000	28-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2536		R4	50 RIVERSIDE BOULEVARD, 7B	7B	10069	1		1			2013	2	R4	0	14-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2541		R4	50 RIVERSIDE BOULEVARD, 12B	12B	10069	1		1			2013	2	R4	2,750,000	10-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2546		R4	50 RIVERSIDE BOULEVARD, 18B	18B	10069	1		1			2013	2	R4	7,250,000	15-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2550		R4	50 RIVERSIDE BOULEVARD, 23B	23B	10069	1		1			2013	2	R4	7,615,000	29-09-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2609		R4	50 RIVERSIDE BOULEVARD, 4G	4G	10069	1		1			2013	2	R4	2,200,000	23-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2645		R4	50 RIVERSIDE BOULEVARD, 15J	15J	10069	1		1			2013	2	R4	2,240,000	15-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2652		R4	50 RIVERSIDE BOULEVARD, 3L	3L	10069	1		1			2013	2	R4	0	06-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2683		R4	50 RIVERSIDE BLVD, 8N	8N	10069	1		1			2013	2	R4	0	11-05-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2683		R4	50 RIVERSIDE BOULEVARD, 8N	8N	10069	1		1			2013	2	R4	7,750,000	15-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2689		R4	50 RIVERSIDE BOULEVARD, 15N	15N	10069	1		1			2013	2	R4	2,400,000	05-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	2711		R4	50 RIVERSIDE BOULEVARD, 7S	7S	10069	1		1			2013	2	R4	0	03-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3036		R4	120 RIVERSIDE BOULEVARD, 4C	4C	10069	1		1				2	R4	655,000	23-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3039		R4	120 RIVERSIDE BOULEVARD, 7C	7C	10069	1		1				2	R4	700,000	27-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3046		R4	120 RIVERSIDE BLVD, 15C	15C	10069	1		1				2	R4	700,000	18-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3048		R4	120 RIVERSIDE BOULEVARD, PH1C	PH1C	10069	1		1				2	R4	1,800,000	15-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3052		R4	120 RIVERSIDE BOULEVARD, 3D	3D	10069	1		1				2	R4	1,400,000	04-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3056		R4	120 RIVERSIDE BOULEVARD, 7D	7D	10069	1		1				2	R4	0	22-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3057		R4	120 RIVERSIDE BLVD, 8D	8D	10069	1		1				2	R4	0	08-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3094		R4	120 RIVERSIDE BOULEVARD, 12F	12F	10069	1		1				2	R4	1,300,000	20-05-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3102		R4	120 RIVERSIDE BOULEVARD, 3G	3G	10069	1		1				2	R4	910,000	17-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3112		R4	120 RIVERSIDE BOULEVARD, 14G	14G	10069	1		1				2	R4	975,000	22-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3116		R4	120 RIVERSIDE BLVD, PH2G	PH2G	10069	1		1				2	R4	1,475,000	08-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3117		R4	120 RIVERSIDE BLVD, PH3G	PH3G	10069	1		1				2	R4	1,406,250	24-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3153		R4	120 RIVERSIDE BLVD, 4K	4K	10069	1		1				2	R4	700,000	04-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3176		R4	120 RIVERSIDE BOULEVARD, 9M	9M	10069	1		1				2	R4	933,500	06-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3186		R4	120 RIVERSIDE BOULEVARD, PH4M	PH4M	10069	1		1				2	R4	0	15-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3191		R4	120 RIVERSIDE BOULEVARD, 7N	7N	10069	1		1				2	R4	1,160,000	08-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3200		R4	120 RIVERSIDE BOULEVARD, 5P	5P	10069	1		1				2	R4	875,000	09-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3211		R4	120 RIVERSIDE BOULEVARD, 4R	4R	10069	1		1				2	R4	1,500,000	31-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3247		R4	120 RIVERSIDE BOULEVARD, 4U	4U	10069	1		1				2	R4	667,875	02-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3266		R4	120 RIVERSIDE BOULEVARD, 11V	11V	10069	1		1				2	R4	0	09-08-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3416		R4	100 RIVERSIDE BOULEVARD, 14A	14A	10069	1		1				2	R4	0	10-02-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3433		R4	100 RIVERSIDE BOULEVARD, 31A	31A	10069	1		1				2	R4	1,750,000	21-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3435		R4	100 RIVERSIDE BOULEVARD, 4B	4B	10069	1		1				2	R4	990,000	08-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3447		R4	100 RIVERSIDE BOULEVARD, 17B	17B	10069	1		1				2	R4	1,650,000	22-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3459		R4	100 RIVERSIDE BLVD, 30B	30B	10069	1		1				2	R4	0	11-01-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3498		R4	100 RIVERSIDE BOULEVARD, 19D	19D	10069	1		1				2	R4	2,400,000	30-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3500		R4	100 RIVERSIDE BOULEVARD, 21D T	21D T	10069	1		1				2	R4	0	26-05-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3504		R4	100 RIVERSIDE BLVD, 25D	25D	10069	1		1				2	R4	0	04-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3520		R4	100 RIVERSIDE BOULEVARD, 12E	12E	10069	1		1				2	R4	960,000	22-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3521		R4	100 RIVERSIDE BOULEVARD, 14E	14E	10069	1		1				2	R4	975,000	28-02-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3532		R4	100 RIVERSIDE BOULEVARD, 25E	25E	10069	1		1				2	R4	1,390,000	08-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3557		R4	100 RIVERSIDE BLVD, 4G	4G	10069	1		1				2	R4	1,200,000	06-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3560		R4	100 RIVERSIDE BOULEVARD, 7G	7G	10069	1		1				2	R4	0	10-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3574		R4	100 RIVERSIDE BOULEVARD, 4H	4H	10069	1		1				2	R4	855,000	11-04-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3598		R4	100 RIVERSIDE BOULEVARD, 12J	12J	10069	1		1				2	R4	1,080,000	15-09-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3600		R4	100 RIVERSIDE BOULEVARD, 4K	4K	10069	1		1				2	R4	860,000	29-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3606		R4	100 RIVERSIDE BLVD, 10K	10K	10069	1		1				2	R4	1,400,000	04-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3610		R4	100 RIVERSIDE BOULEVARD, 3L	3L	10069	1		1				2	R4	1,050,000	03-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3623		R4	100 RIVERSIDE BOULEVARD, 12N	12N	10069	1		1				2	R4	1,975,000	14-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3639		R4	100 RIVERSIDE BOULEVARD, 6R T	6R T	10069	1		1				2	R4	1,625,000	01-12-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	3657		R4	100 RIVERSIDE BOULEVARD, 10T	10T	10069	1		1				2	R4	945,000	01-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4037		R4	80 RIVERSIDE BOULEVARD, 4G	4G	10069	1		1			2006	2	R4	1,816,000	16-03-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4039		R4	80 RIVERSIDE BLVD., 4J	4J	10069	1		1			2006	2	R4	4,000,000	07-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4044		R4	80 RIVERSIDE BLVD, 4P	4P	10069	1		1			2006	2	R4	1,825,000	07-10-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4085		R4	80 RIVERSIDE BOULEVARD, 6T	6T	10069	1		1			2006	2	R4	1,220,000	08-07-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4095		R4	80 RIVERSIDE BOULEVARD, 7J	7J	10069	1		1			2006	2	R4	4,475,000	24-02-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4096		R4	80 RIVERSIDE BOULEVARD, 7K	7K	10069	1		1			2006	2	R4	1,060,000	01-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4115		R4	80 RIVERSIDE BOULEVARD, 9C	9C	10069	1		1			2006	2	R4	2,999,990	23-11-2021
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4127		R4	80 RIVERSIDE BOULEVARD, 10E	10E	10069	1		1			2006	2	R4	0	30-06-2022
1	UPPER WEST SIDE (59-79)	13 CONDOS - ELEVATOR APARTMENTS	2	1171	4128		R4	80 RIVERSIDE BOULEVARD, 10K	10K	10069	1		1			2006	2	R4	10	07-01-2022
